"turquoise" "white" "magenta" "royalblue" "lightcyan" "red" "midnightblue" "saddlebrown" "darkgreen" "blue" "yellowgreen" "sienna3" "brown" "darkmagenta" "cyan" "skyblue" "steelblue" "lightgreen" "orange" "purple" "darkgrey" "darkturquoise" "grey60" "darkorange" "darkred" "salmon" "yellow" "green" "paleturquoise" "darkolivegreen" "lightyellow" "tan" "greenyellow" "pink" "skyblue3" "plum1" "black" "violet" "grey" "cob_b73" "coleoptile_b73" "crown_root_b73" "first_elongated_internode_b73" "flag_leaf_b73" "immature_cob_b73" "immature_tassel_b73" "leaf_1_b73" "leaf_3_blade_b73" "leaf_3_sheath_b73" "leaf_5_b73" "leaf_5_elongation_zone_b73" "leaf_5_mature_b73" "leaf_5_meristem_b73" "leaf_8_b73" "mature_seed_40_dap_b73" "meotic_tassel_b73" "mesophyll_b73" "prepollinated_cob_b73" "primary_root_b73" "primary_root_elongation_zone_b73" "primary_root_meristematic_zone_b73" "root_hair_zone_b73" "seed_10_dap_b73" "seed_15_dap_b73" "seed_20_dap_b73" "seed_25_dap_b73" "seed_30_dap_b73" "seminal_root_b73" "silk_b73" "cob_dk105" "coleoptile_dk105" "crown_root_dk105" "first_elongated_internode_dk105" "flag_leaf_dk105" "immature_cob_dk105" "immature_tassel_dk105" "leaf_1_dk105" "leaf_3_blade_dk105" "leaf_3_sheath_dk105" "leaf_5_dk105" "leaf_5_elongation_zone_dk105" "leaf_5_mature_dk105" "leaf_5_meristem_dk105" "leaf_8_dk105" "mature_seed_40_dap_dk105" "meotic_tassel_dk105" "mesophyll_dk105" "prepollinated_cob_dk105" "primary_root_dk105" "primary_root_elongation_zone_dk105" "primary_root_meristematic_zone_dk105" "root_hair_zone_dk105" "seed_10_dap_dk105" "seed_15_dap_dk105" "seed_20_dap_dk105" "seed_25_dap_dk105" "seed_30_dap_dk105" "seminal_root_dk105" "silk_dk105" "cob_ep1" "coleoptile_ep1" "crown_root_ep1" "first_elongated_internode_ep1" "flag_leaf_ep1" "immature_cob_ep1" "immature_tassel_ep1" "leaf_1_ep1" "leaf_3_blade_ep1" "leaf_3_sheath_ep1" "leaf_5_ep1" "leaf_5_elongation_zone_ep1" "leaf_5_mature_ep1" "leaf_5_meristem_ep1" "leaf_8_ep1" "mature_seed_40_dap_ep1" "meotic_tassel_ep1" "mesophyll_ep1" "prepollinated_cob_ep1" "primary_root_ep1" "primary_root_elongation_zone_ep1" "primary_root_meristematic_zone_ep1" "root_hair_zone_ep1" "seed_10_dap_ep1" "seed_15_dap_ep1" "seed_20_dap_ep1" "seed_25_dap_ep1" "seed_30_dap_ep1" "seminal_root_ep1" "silk_ep1" "cob_f7" "coleoptile_f7" "crown_root_f7" "first_elongated_internode_f7" "flag_leaf_f7" "immature_cob_f7" "immature_tassel_f7" "leaf_1_f7" "leaf_3_blade_f7" "leaf_3_sheath_f7" "leaf_5_f7" "leaf_5_elongation_zone_f7" "leaf_5_mature_f7" "leaf_5_meristem_f7" "leaf_8_f7" "mature_seed_40_dap_f7" "meotic_tassel_f7" "mesophyll_f7" "prepollinated_cob_f7" "primary_root_f7" "primary_root_elongation_zone_f7" "primary_root_meristematic_zone_f7" "root_hair_zone_f7" "seed_10_dap_f7" "seed_15_dap_f7" "seed_20_dap_f7" "seed_25_dap_f7" "seed_30_dap_f7" "seminal_root_f7" "silk_f7" "cob_pe75" "coleoptile_pe75" "crown_root_pe75" "first_elongated_internode_pe75" "flag_leaf_pe75" "immature_cob_pe75" "immature_tassel_pe75" "leaf_1_pe75" "leaf_3_blade_pe75" "leaf_3_sheath_pe75" "leaf_5_pe75" "leaf_5_elongation_zone_pe75" "leaf_5_mature_pe75" "leaf_5_meristem_pe75" "leaf_8_pe75" "meotic_tassel_pe75" "mesophyll_pe75" "prepollinated_cob_pe75" "primary_root_pe75" "primary_root_elongation_zone_pe75" "primary_root_meristematic_zone_pe75" "root_hair_zone_pe75" "seed_10_dap_pe75" "seed_15_dap_pe75" "seed_20_dap_pe75" "seed_25_dap_pe75" "seed_30_dap_pe75" "seminal_root_pe75" "silk_pe75"
"ep1_prepollinated.cob" -0.0248141930170937 -0.0131705508867024 -0.0409874899499076 0.111723144529673 0.101308357998488 0.0626368867275286 -0.0420986616729566 -0.0793038552636877 0.0992758841780502 0.0705020132844419 0.0814840241019545 0.0135556664514805 -0.00668557991861408 -0.0272198709811305 -0.0489920659793155 0.104801402270351 0.0543767928018316 0.0739113292304019 -0.0754272190149413 0.169365337835484 0.114539513610765 0.0729947524247769 -0.0384745944087573 0.0696012182398118 -0.0723956144322417 -9.78751227127033e-06 0.0355667598869571 -0.0718816797141664 -0.116585106248993 -0.0927476409089473 -0.0904785219410206 -0.0852041897745831 -0.11654657459584 -0.103369193325403 -0.016353809323874 -0.0146689153470073 -0.0153052906781138 -0.0588385014075316 -0.133583778108534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_primary.root" -0.0847119777950665 -0.0776781586698781 -0.0466381362073127 0.0876120604350741 0.0510163958482427 0.00303107338429433 -0.030850844331104 -0.0484905586458558 -0.112902314150045 0.0560641207897076 -0.0461417345940926 -0.0258924533270856 -0.0464894421769256 -0.0073537290342755 -0.0306476917674016 0.0966210956654159 -0.0115974242936645 0.0622858058387909 -0.0527116672156318 0.150849184782457 0.0935157737973157 0.0674710630505887 -0.0303473877993597 0.0668020833227759 -0.0537808070696351 0.116811873886484 0.0762103001062108 0.146289065833246 0.0887079840327307 0.0029731989582382 0.0771955691847933 0.0171167501623546 0.0649199527312863 -0.0313120270338617 -0.00110414575341171 -0.0210029550103249 -0.0283016064896616 0.109720759628677 0.0553846188711616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_primary.root.elongation.zone" -0.109862450423415 -0.164009909265957 -0.04774312167183 0.0881931454701303 -0.0883803310158245 -0.00920780615293329 -0.0306096803128946 -0.0467439083123331 -0.115004212400777 -0.000384099687407088 -0.0237913879382968 -0.0281615527440694 -0.068380892482029 -0.022472955176714 -0.0295778838878263 0.102036628184905 -0.0230466973784042 0.067224746317712 -0.0516163227730724 0.148426865302775 0.0999854536651473 0.06756757006282 -0.0307953870892441 0.0649105154008574 -0.0573070539949151 0.203654972481388 0.122464814684099 0.171509070851809 0.189168856367511 -0.0434811084808071 0.00887458206520454 0.0384963204913997 0.0678667555384882 -0.0740922328772563 -0.00515233844203302 -0.022976293272717 -0.0311510485429094 0.145869089912382 0.0901408742399918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_primary.root.meristematic.zone" -0.0846122445765781 0.00182553307778099 -0.0490543988507036 0.090778458513418 0.173554003099064 0.0396656487115072 -0.0361683854275585 -0.0507652056786779 -0.13689099482918 0.14172287560933 0.0193954285639312 -0.0349450363243989 -0.00449734845324133 -0.0051905509300792 -0.0313384133955419 0.0905788622009738 -0.0251481946494291 0.0602822044024064 -0.059220403661727 0.15029242412906 0.0973401879648915 0.0704042050111946 -0.0263468748145241 0.071290204377022 -0.0561422708060054 0.168730363209307 0.0442965664929421 0.0645511025206257 0.123559428323631 -0.135359748448335 -0.155736533182181 -0.0887573695538323 -0.0123559160822203 -0.132694995763089 -0.013035960720014 -0.0227117840562129 -0.0377894041911466 0.0177029371778107 -0.091053626352303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_root.hair.zone" -0.0665226872397643 -0.130411231614407 -0.0385508043151994 0.0892114534397568 -0.0903827045801936 -0.0335291765303684 -0.0373063748366243 -0.0670042902675832 -0.0964904973629015 -0.0582025655598715 -0.0696899238562062 -0.0200975484219855 -0.0648266199236033 -0.0218484729973709 -0.0406166447623858 0.0999449052439211 0.0045916288277836 0.0644206362693613 -0.0529751691924273 0.15059276860243 0.0911787975715675 0.0632844106380161 -0.0399743925832123 0.0580747504973027 -0.0621634558001825 -0.0134422766678308 0.0722233123304475 0.161475764375653 0.105627921081769 0.0850989131649282 0.15817031834625 0.0787542111888032 0.133887567466151 0.0497530972859344 0.0169720957974458 -0.0158882149286246 -0.0194167979763698 0.138998888729309 0.164823318755095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_seed.10.dap" -0.0336322131670563 -0.0460127076707567 -0.0415756412753879 0.104294417526217 0.00159478260531765 0.00936366208508695 -0.0427498923386838 -0.0701912056837723 0.090139959330152 0.0106778039787087 0.0319728863873922 0.246440263488036 0.00261990822079001 -0.0205318952768067 -0.0494925302566736 0.108035118781314 0.0377631052554466 0.0737514002035495 -0.0746938043476049 0.162773844117937 0.108328469960348 0.0727748465013044 -0.0392729254761648 0.0689063558341922 -0.0716247908193426 0.0182730289931718 0.039847323331809 -0.0186938034955584 -0.0636536064604466 0.0430413485450023 0.068204861251052 -0.0342832330017516 -0.0477424381619387 -0.00849941126779508 -0.00877924757509166 -0.0175568898541004 -0.0188520615210124 -0.0432867210267974 -0.0212751180496205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_seed.15.dap" -0.0448565037821733 0.0234606253061025 -0.0427039343343748 0.0970668760846206 0.0508386942167878 0.0017853156812286 -0.0328591606902841 -0.0644691038916201 0.0317247953339001 0.0572462918710887 0.076167829839448 0.263761689829269 0.106546131265123 0.0362620647908491 -0.0374973581264728 0.102632029125638 0.00466615346668044 0.0652991747569997 -0.0652062690959087 0.1521284116862 0.103420169733752 0.0676873607513075 -0.0331204449572997 0.0693717327226356 -0.0623849910665445 0.0192689005187878 -0.0166874755277066 -0.0375019380199812 0.0475450699040315 0.0665801536370758 0.0360178093522821 -0.070732733798455 -0.0369735512980296 0.0257241566290207 -0.011892379929048 -0.00673214115001602 -0.0161282814572247 -0.0469110662265323 -0.00408428447047352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_seed.20.dap" -0.0519742133733938 0.0591297517215324 -0.042066018716728 0.0973971458680504 0.0428385553159434 0.0189027108213802 -0.0288480027473207 -0.0657680713009567 0.0139550767203271 0.0596330961556616 0.0746793651939121 0.131787926643071 0.147135539262371 0.0606223512668455 -0.0331364856750314 0.100603918590024 -0.00205308404369316 0.0642522372644981 -0.0650376556005886 0.14876440001042 0.107409430903821 0.0683375571864395 -0.0253547492246797 0.0715331802269819 -0.0591409439632966 0.0256311733845145 -0.0340717055217822 -0.0543394565747712 0.0422046842947313 0.0624779736061862 -0.00879625736441423 -0.106372999450381 -0.0510223991675322 0.0196119263718207 -0.018619086914881 -0.0030260863504601 -0.0218918213582065 -0.0580855470112396 -0.012076569632345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_seed.25.dap" -0.0615945041596988 0.121669874306172 -0.0361022434191562 0.104070606861474 -0.142967717592417 -0.248068772683731 -0.0362434147772799 -0.0712073870415684 0.0157770551305444 0.0603244588834266 0.0685419407256774 0.0103249771452426 0.23646570172263 0.0391570907344625 -0.0357021010840917 0.0884553013935003 -0.0754028567491276 0.0505962171073542 -0.065048127635561 0.125701934221003 0.0897733785715823 0.0614670993493482 -0.0381372224020572 0.0565438825581038 -0.0605752316105559 -0.162322516090898 -0.0387932969219499 -0.0488326320498862 0.115923079906767 0.130414130310297 -0.0396708267706679 -0.141875557168532 -0.0242110832183613 0.0636610293455856 -0.0116481879906572 -0.000884741933722003 -0.0129877905244709 -0.0455197031753354 0.0318414521207566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_seed.30.dap" -0.058811960481148 0.0905091960179392 -0.037428538787547 0.105565026349927 -0.102042028920359 -0.150113232840317 -0.0315789314502212 -0.0743650202006789 0.0167030307100408 0.0390032042997215 0.0741187365029056 0.00827598450415439 0.218158313895039 0.064276876469066 -0.0339231844355527 0.0947727141459585 -0.0413599946363849 0.0584724533165541 -0.0660189783866835 0.139858923570115 0.0994703352224064 0.0667860107966385 -0.0342748087558521 0.062029795426295 -0.0622990869780205 -0.131806644221747 -0.0400089394342868 -0.0428025074291884 0.0383124140792014 0.133669703441967 -0.0394142219520233 -0.126319049540479 -0.00176222671126541 0.0764717144347307 -0.0126206240300421 -0.0135208570709724 -0.00969406034294881 -0.0408511558707299 0.0450631126306999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_seminal.root" -0.0811857067516931 -0.100773002611821 -0.0400295110677139 0.0897590556970904 -0.00566016917412511 -0.0423967860075254 -0.0412814451548309 -0.0601709405147345 -0.10483560842218 0.0230008210786494 -0.0683463179089142 -0.0308539301531315 -0.053326117061984 -0.0254424754551556 -0.039952213773124 0.0934709549013662 -0.0216885806729143 0.0595963127715097 -0.0581181609480241 0.141791652498464 0.0896713728330017 0.0604878789714027 -0.0364492302932651 0.059888737672134 -0.0583321986900036 0.0495856974836523 0.0744657014988439 0.16923845328145 0.0608578955858886 0.0528117496863729 0.104275626587323 0.048313212084974 0.124083886499143 0.0201536302184168 -0.00779728176442048 -0.0113173349886564 -0.0259169200800819 0.103756610848542 0.110378969140689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ep1_silk" -0.011254274115998 -0.0439244795061703 -0.0411148506798317 0.105956451563928 -0.0148907291059388 0.0167223777204078 -0.0480321123510414 -0.0767524978815225 0.123472219052563 -0.00340925244708266 0.0208518479770055 -0.0363973316056412 -0.0254237721345408 -0.0235746277903272 -0.0501957240996699 0.103496131386854 0.0389501643866949 0.0704397664738344 -0.0703946165299026 0.155474600591325 0.107028958013754 0.0703829491505175 -0.0407705461954904 0.0654183063650109 -0.0715142161151039 0.0444987143373796 0.0551883972826487 -0.0197734071736177 -0.0188991807343458 -0.0341019934344033 -0.0451121198960661 -0.0384486660156998 -0.0571369731995668 -0.0479608692334651 -0.0253208823239296 -0.0204250430071937 -0.0181624451804431 -0.0471260154499877 -0.0280652050962012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_cob" 0.114780824515089 0.0524268501418172 -0.0412043439440482 -0.0715001779265572 -0.0146526693028564 0.0521848437313253 0.174469480811776 0.103199249630556 -0.0886151257345442 -0.110593750945534 0.0148694812304798 -0.0331265228694864 -0.0282516376428435 -0.0123012300832902 -0.0419348046541509 -0.0679629987557232 0.100201201677017 0.0694336986342212 0.108424281776234 0.0159040430782338 -0.0722991529089017 0.0717390530691225 -0.0465835732829611 -0.0994284262555157 -0.0634861137386333 -0.0676116968192574 -0.153195044667138 -0.0533452752685228 -0.0851069983994271 -0.0756039499626144 -0.0522892067472179 0.0809642765947899 0.0679088536135978 0.107494363151986 -0.00221560563210123 -0.0190776355649874 0.0226454016795802 -0.00579780507597447 0.0299309313270519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_coleoptile" -0.0205140188045368 -0.0577697264941015 -0.0450826750334051 -0.0616609101629092 -0.0335177443937394 -0.0425647503968009 0.158246693837376 0.0983184774478109 0.115331688206943 0.0101892727230515 0.0706347729423457 -0.0325170720113988 -0.0571123139141143 -0.0274968898880509 -0.0359327094698787 -0.0611273537394513 0.0205668213359076 0.0607690135101146 0.0970275287281406 0.00803970166862788 -0.0641845271922187 0.0611278096776236 -0.042953834508217 -0.0959981394772396 -0.0643806596482359 0.0423082930734859 0.0766000155261979 0.0281821489252728 0.0265613386535636 0.000615719481967997 -0.0263938478120198 0.0265164782696001 0.0336949629696095 -0.0172004134996921 -0.0175921490335657 -0.0220367259505356 -0.0283035354508048 -0.012865202726173 0.0311141943442003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_crown.root" -0.0706751250914711 -0.090685535543937 -0.0444636396853881 -0.0662306493345288 0.00988335985939157 -0.0279163308372341 0.156532540037427 0.0992379479998771 -0.109133535499126 0.0187539356004668 0.10262781370829 -0.0331554948687489 -0.0483848155029025 -0.0247214405445546 -0.0329950004807368 -0.0638465637201768 0.0150040755211991 0.0620200222925345 0.098008662719998 0.0122349829552877 -0.0550008222605513 0.0670588597712382 -0.0396577833744948 -0.0915656855496388 -0.0573754279052643 0.0288151093486271 0.0546707758749064 0.146094252453322 0.00802614191158594 0.0607014950668813 0.108500337980094 0.0474840348278538 0.121117628742966 0.039141917828586 -0.000823456655519414 -0.0149291059066281 -0.0241603065437157 0.0866165236741163 0.0986003675221577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_first.elongated.internode" -0.0306332519618647 -0.0214025565437414 -0.0494365748257846 -0.0698675821571093 0.0824705050589031 0.00774365621948423 0.164887552602183 0.106129252180629 0.0578000091728219 0.0851165360160403 0.10002013134293 -0.029916347500812 -0.035460476781082 -0.0272880561116615 -0.0340070852764646 -0.0679022097977613 0.0422612780249751 0.0670179618230234 0.105267964941519 0.0118249124207459 -0.0619478986451618 0.0663681946476019 -0.0366717264053189 -0.0945742118061468 -0.0634602603406058 0.057569472405668 0.0737091494509768 -0.0382269265195211 -0.00311428429248406 -0.063574481346321 -0.0263364483088338 -0.0420126747695202 -0.114669983213316 -0.116498820820098 -0.00496809987519005 -0.0227971425771792 -0.0293494526410929 -0.0418803750514226 -0.0987216895394409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f7_flag.leaf" 0.154141976363203 0.0846062325747502 -0.0401554259254051 -0.0766902409463171 -0.0200629717539475 0.0748430928197565 0.181445227541376 0.107308926174827 -0.0595578971084971 -0.122730090299597 0.0103117356242877 -0.0351959233266771 -0.0296334514951471 -0.0257439181577755 -0.0473359268646214 -0.0769815722924865 0.101103758356601 0.0721557959114223 0.114633059394603 0.00828846610091498 -0.0806477510055128 0.0701231851520145 -0.0465754926469038 -0.101570027007509 -0.0717441952822373 -0.0933371208233703 -0.143264497262587 -0.0698485651356065 -0.0533794498344695 -0.108087275716107 -0.0471073076477788 0.0898969871756118 0.00751104562229596 0.0698371916599062 -0.00558784605862109 -0.0149160514025319 0.0645248965199108 0.0279628779032236 -0.0122876524548656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
